product_id,model,upc,quantity
1614,A2221,190199225671,0
1615,A2218,190199382367,0
1616,CY2937OZOMG,848116023762,0
1617,CY2940OZOMG,848116023762,0
1618,CY2934OZOMG,848116023700,0
1619,GA01276,193575003061,0
1634,A2160,190199389779,0
1622,EF-NN970,8806090041402,64
1645,A1459,,0
1623,EF-ZN970CBEGWW,8806090029455,0
1624,T21-6724,5056234706961,0
1625,T21-7239,5056234729229,25
1626,For iPhone 11 Pro,5711724002083,47
1627,For iPhone 11 Pro Max,5711724002106,48
1638,SM-G960F/U,887276246529,0
1630,A1489,,0
1631,A2156,190199282704,0
1633,A2123,190199086074,0
1635,A2218,190199383845,0
1642,SM-W737Y,,0
1636,A2218,190199382367,0
1637,SM-N975F,8801643991012,0
1727,Telstra $10,,0
1646,A1458,,0
1648,A2275,190199505261,0
1649,A2296,190199596771,0
1650,A2296,,0
1651,A2275,190199596771,2
1652,A2296,190199505988,0
1919,pixel3,,0
1656,SM-G988B,8806090304750,0
1657,SM-G988B,8806090304750,0
1830,TA-1191,9316423048293,0
1811,G960F,,0
1812,G950F,,0
1813,G950F,,0
1666,SM-A505YN,8801643757014,0
1662,EVA-L09,889349125335,0
1663,SM-G925I,759776378737,0
1664,SM-R765,,0
1665,SM-R760,887276184326,0
1667,SM-T510,,0
1668,A2083,190199246850,0
1669,SM-G980F,8806090325137,0
1670,SM-G980F,8806090325137,0
1671,SM-G981B,8806090322693,0
1672,SM-G981B,8806090322693,0
1673,SM-G986B,8806090400889,0
1674,SM-G986B,8806090400889,0
6316,5BT-00001,889842723830,1
1677,Microsoft Surface Pro 3,885370808841,0
1676,Microsoft Surface Pro 3,,0
1678,G020,842776114648,0
1679,A1466,885909943210,0
1680,A1466,885909943210,0
1681,G020M,842776114945,1
1684,A2157,190199279223,0
1682,SM-G970F,887276301143,0
1683,G928I,737989980237,0
1685,T21-5803,5055517384865,5
1686,SM-G985F,8806090301247,0
1688,T21-6943,738516518190,222
1687,T21-6118,5056234705117,0
1689,T21-7364,5056234728741,151
1690,T21-7361,738516523828,106
1691,T21-7393,5056234731581,9
1692,T21-7384,5056234731079,44
1693,SM-R175NZRAASA,8806090466823,0
1694,C50,,20
1695,EO-EG920BW,,0
1696,A1748,190198001696,0
1697,SM-G975F,887276302126,0
1711,A1489,885909769988,1
1704,TS-D256,6940735471024,0
1706,TS-D248,,0
1707,A2221,190199220416,0
1708,bs-p1001l,,0
1709,plm09zm,1757408681304,0
1710,Hand Sanitizer Spray,,1
6321,G9FPL,840244703486,0
1713,SM-G975F,8801643746339,0
1714,CC38,,0
1715,A2197,190199188914,0
1716,G020P,842776114679,0
1717,G013C,868896430178,0
1718,G020M,842776114976,1
1719,A2221,190199220478,3
1823,EF-PG975,8801643640255,172
1724,Telstra $30,76750293849,0
2820,EF-DT860UJEGUJ,887276357188,0
1798,Car Charger,,0
1730,Amaysim $40,9344286000219,24
1731,Amaysim $30,9344286000202,19
1732,A1863,190199291720,0
1733,A1863,,0
1734,A1863,190199291720,1
1735,BSWC-P21,,979
1742,SM-A520F,8806088677262,0
1737,VOG-L29,6901443288052,0
1738,F5121,95673862963,0
1739,TA-1150,,0
1740,A2221,190199220416,6
1741,A2221,190199220416,3
1743,MB-MD32DA/APC,887276079936,0
1744,N700NCM2,,0
1745,MUF-128BE3/APC,8801643230692,0
1746,G013C,842776108722,0
1747,EO-IG955,,0
1758,For iPhone 7/8,,54
1748,A2160,190199388758,2
5153,SM-S918B,8806094695274,4
1749,A2008,190198864321,0
1750,Universal Connector,,0
1751,EF-RG977CBEGWW,8801643814168,0
1752,EF-QN970TTEGWW,8806090100161,22
1753,MUF-256BE3/APC,887276265865,7
1754,C43000,19428164072,44
1755,T21-6151,5056234714201,0
1756,For iPhone X/XS,,50
1757,For iPhone 11,,115
1762,Y100,6925281933899,0
1759,For iPhone 6/6s,,197
1760,GP-U999ERIPAAB,887276181981,0
1761,For iPhone 7/8 Plus,880921665973,433
1764,GA00207,842776103239,0
1763,G020M,842776114976,0
1765,SM-W728YZKATEL,887276200514,0
1767,MIIX 510-12ISK,190940301135,0
1840,SM-N950F,,0
1766,SM-G973F,887276329161,0
1801,SM-A705YN,8801643874179,0
2818,CM042946,846127194327,9
1768,MIIX 510-12ISK,,0
1863,MT9G2X/A,,0
1772,SM-F700,887276399621,0
1769,A1429,885909599721,0
1771,A1429,885909727803,0
1770,A1429,885909727803,0
1779,A1466,,0
1828,A1784,,0
1778,A1989,190198715081,0
1773,SM-F700F/DS,8806090282164,0
1777,80XE,,0
1774,ET-FG970CTEGWW,8801643678463,0
1775,ET-FG965CTEGWW,8801643244576,5
1776,SM-F700,8806090282164,0
1821,E6853,7311271538004,0
1806,G960F,,0
1784,SUMIR-BY01,6953156258884,2
1782,A114-31-P348,658906104164,0
1783,CRJBZ-01,6953156210608,6
1906,GP-Y500HAHHCAC,6925281936067,0
1899,iPhone 8,,120
1833,M1904F3BG,6941059632320,0
1914,MT522X/A,,0
1818,A1529,715660703207,0
1819,A1529,715660703207,0
1822,EF-RG973CSEGWW,8801643641658,0
1824,CPH1831,6944284632158,0
1825,CPH1921,6944284641549,0
1829,A1784,,0
1831,SM-G985F,8806090301247,0
1832,MRY52X/A,190198771964,0
1834,EF-CA520PBEGWW,887276207476,0
1858,7G5-00001,885370890457,0
1835,EF-ZA520CBEGWW,8806088622866,0
1836,SM-N981U1,8806090589324,0
1837,MT9G2X/A,,0
1838,SM-N985F,,0
1839,SM-F900F,880645 207336,0
1841,A1600,885909570348,0
1842,MQ7H2X/A,190198453280,0
1843,SM-G973F,,0
1844,G013A,680168902080,0
1845,SM-N960F,,0
1847,SM-N950F,,0
1849,A1524,,0
1850,NEX S 1805,6935117809403,0
1851,G013C,,0
2811,LGK8S-N9LT-BK,811433033967,19
1853,G013C,,0
1894,Pre-Paid SIM $300,76750319150,25
1864,A1687,,0
1854,A1778,,0
2815,HOLSTER-XP3800,795777858588,0
1857,A1586,,0
1861,IN2023,6921815609964,0
1860,Pre-Paid SIM $200,760492041652,0
1862,IN2023,,0
1866,VOG-L09,6901443292530,0
1867,LM-V500EM,8806087037258,0
1868,A1708,888462848862,0
2824,1123211050,848709056351,7
1870,SM-G960F,,0
1871,SM-965F,,0
1872,A1823,190198233080,3
1873,CPH1979,6944284645295,0
1927,TA-1196,6438409040312,0
1874,SM-N960F,,0
1875,TA-1168,6438409038609,0
1876,A2275,190199505988,4
1880,A1863,190198626325,0
1912,7162,5711724171628,0
1877,MRY42X/A,,0
1897,MT9K2X/A,,0
1878,MT512X/A,,0
1930,HP250G6,192018084810,0
1879,SM-A715F/DS,8806090396175,0
1885,A1891,190198804839,0
1881,SM-A515F/DSN,8806090384028,0
1882,SM-A515F/N,8806090384028,0
1883,A2198,190199248717,0
1884,A2198,190199248717,0
1887,A2123,190199086074,1
1888,A2123,190199086074,1
1889,A2123,190199086074,1
1890,A2123,190199086074,0
1891,A2123,190199086074,3
1892,A2123,190199086074,2
1893,A2123,190199086074,1
1895,SM-J730G,8806088810089,0
2821,1245761050,848709069207,46
1905,MT532X/A,,0
1898,MT9F2X/A,,0
1900,iPhone X,95229503661,100
1901,iPhone 8 Plus,,120
1902,iPhone XR,690684972412,180
1903,iPhone XS Max,690684972412,150
1904,iPhone 11,,180
1907,EP-P3105TBEGAU,8806090079009,0
1908,EP-P5200TWEGAU,8801643701307,0
1910,EB-P1100CSEGWW,8801643550684,0
1909,EE-M5100TBEGAU,8801643201876,0
1911,CPMA0000012701,190021338906,0
1913,T21-7387,5056234731673,77
1915,T21-6082,738516510163,0
1916,T21-5823,5055517389983,0
1917,T21-5838,5055517391122,18
1918,MT9J2X/A,,0
1920,SM-G975F,,0
1921,SM-G955F,,0
1922,SM-G955F,,0
2825,MT-453-CFB,191058075864,7
1928,SM-N970F/DS,887276352831,0
1924,GM1911,6921815607298,0
1925,ELE-L29,6901443285358,0
1929,A2275,190199505988,0
1931,HP250G5,193424874910,0
1932,MRY82X/A,,0
1933,A1586,,0
1934,SM-N960F,,0
1935,SM-G975F,,0
1981,EF-QG988,8806090248917,0
1938,SM-G965F,,0
1953,SM-G960F,,0
1940,EF-VN970LAEGUS,8806090027703,8
1937,SM-975F,8801643609924,0
1941,SM-N960F,,0
3192,A2069,888462531801,2
1942,SM-G950F,,0
1943,SM-G960F,,0
1944,SM-N950F,,0
1945,EF-PN970T,8033830191602,25
1947,SM-G960F,,0
1948,EF-NN975P,8806090041372,0
1949,EE-VN975 ,8806090027666,0
1950,A1688,,0
1951,A1524,,0
1952,EF-PN975,8806090043468,1
1954,SM-G960F,,0
1955,SM-G960F,,0
2813,EF-ZN985CBEGUS,887276435336,5
1957,SM-G950F,,0
2810,EF-BT860PJEGWW,887276355078,0
1960,SM-N960F,,0
1961,SM-G950F,,0
1962,SM-G950F,,0
1963,EF-LW767PJEGWW,8806090040207,15
1964,ET-SFR50,8806088534718,0
1965,EF-VF700L,8806090354014,0
1966,EP-LN915UBEGWW,8806086785563,0
1967,EP-DG930DWEGWW,8806088571447,0
1968,SM-G960F,8801643104009,1
1969,SM-G960F,,0
1972,GP-XVR500BRA,7613119114143,2
1975,TBX-X104F,192940012745,0
1974,A2218,190199380554,0
1976,EJ-PT860,8806090099038,0
1977,EF-BT510,887276170503,0
1978,EP-DA705,887276363899,0
1979,ET-SFR82,8806090121692,0
1984,SM-R845F,8806090550072,0
1980,EF-QG980,8806090274350,1
1982,ECB-DU4,8806085623323,0
1983,ELS-NX9,6901443378777,0
1985,SM-R855F,8806090560927,0
1986,SM-R850F,8806090550331,0
1987,SM-R840N,8806090550072,0
1988,For iOS,190198496263,999
1989,For Android,,997
1990,SM-G965F,887276248035,0
1991,SM-G965F,887276249780,0
1992,SM-G965F,,0
2816,LG1860,680813016568,9
1995,SM-G950F,,0
1996,A2275,190199505261,1
1998,A1586,,0
1999,A1586,,0
2000,TA-1012,6438409008398,0
2001,TA-1012,6438409008398,0
2002,TA-1012,6438409008398,0
2003,HMA-L09,6901443262366,0
2004,HMA-L09,6901443262366,0
2005,MT9E2X/A,,0
2006,MRY42X/A,,0
2007,MT9E2X/A,,0
2008,MT9G2X/A,,0
2009,MT9G2X/A,,0
2010,MQA52X/A,,0
2011,SM-G975F,8801643609924,0
2012,A1784,,0
2013,A1687,,0
2014,TA-1033,6438409000101,0
2015,A1758,190198211682,0
2016,R7sf,554513286166,0
2017,ANE-LX2J,6901443236626,0
2018,SM-R805F,887276279572,0
2019,H8216,95673865957,0
2020,CPH1877,6944284633162,0
2021,TA-1191,9316423048293,0
2022,GM-1913,6921815607441,0
2023,SM-A305F,8801643925406,0
2024,A1566,888462024679,0
2025,Google Pixel 3 XL ,,0
2026,MQ8F2X/A,,0
2027,MT542X/A,,0
2028,SM-N960F,,0
2029,SM-G955,,0
2030,G013A,,0
2031,SM-G975F,,0
2032,Pixel 3 ,,0
2033,N950F,,0
2034,Pixel 3 ,,0
2035,SM-G955F ,,0
2058,A2221,190199221239,0
2036,SM-R820NZKAXSG,8806090071966,0
2037,G020B,842776111562,0
2038,Amazon Fire HD 10 (9th Generation),841667155371,0
2039, ALP-L09,,0
2040, 2PS6200,,0
2041,ALP-L09,,0
2042,ALP-L09,,0
2043,LYA-L09,,0
2044, A1688,,0
2045,G013A,,0
2046,A2097,,0
2047,A2097,190198791061,1
2048,SM-G960F,,0
2049,G013A,,0
2050,G013A,,0
2051,SM-N960F,,0
2052,A1865,,0
2053,SM-G975F,,0
2054,A1865,,0
2055,WPB15ZM,6934177712418,0
2057,A1954,190198648723,0
2059,A2221,190199225671,2
2060,A2161,190199383845,2
2061,A2160,190199388369,0
2062,TA-1033,9346112007263,0
2070,SM-A315F,8806090450549,0
2063,A1865,,0
2064,A1864,,0
2065,G013C,842776108449,1
2067,G013C,,0
2068,G013A,,0
2069,SM-P205,8801643787370,0
2071,SM-A715F/DS,8806090238451,0
2072,SM-T295 ,8801643985998,0
6311,A2179,888462866446,0
6312,A2338,194252166574,3
2075,A1370,885909464036,0
2076,A1865,,0
2077,A1864,,0
2078,G013C,842776108449,1
2079,G011C,,0
2080,G013A,,0
2088,A2133,190199062368,0
2083,SM-N980F,8806090589324,0
2084,A1980,190198870292,0
2085,SM-F900F,8801643701048,0
2086,SM-G780F,8806090761683,0
2087,XT2000-2,840023201882,0
2091,A2179,190199256033,0
2090,A2179,190199244719,0
2092,A1876,190198817129,2
2093,A1980,190198871091,0
2096,A2013,190198871091,3
2103,A1891,190198511577,0
2100,CLT-L29,,0
2102,SM-R815F,8801643386641,0
2104,GM-1910,,0
2105,XT1955-7,723755130357,0
2106,TA-1033,,0
2107,INE-LX2,,0
2108,A1757,190198236524,0
2109,A2097,,0
2822,NUUCS18482,818719028341,8
5500,SM-G991B/DS,8806090900006,0
2113,SM-N950F,,0
2114,ALP-L09,,0
2115,A2275,190199595996,0
2116,SM-N970F,887276352831,0
2118,SM-G980U1,887276398105,0
2117,SM-G981B,887276398105,0
2169,A2428,190199810396,3
2120,A1978,190198843487,0
2121,A2172,194252029947,0
2124,SM-R180NZ,887276359922,0
2122,A2161,190199380554,1
2123,A2160,190199392540,0
2125,ANE-LX2J,6901443232307,0
2126,JBLREFFLOWBLK,6925281955969,0
2127,T21-7277,5056234730065,0
2128,T21-7281,738516523910,89
2129,SM-T865,8806090088407,0
2130,SM-T865,8806090088407,0
2131,SM-T860,8806090078958,0
2132,SM-T860,8806090078958,8
2133,SM-T860,8806090078958,9
2134,SM-T860,8806090078958,0
2151,A2172,194252029947,0
2135,C57220,19428172114,0
2167,SM-G988B,887276397955,0
2136,T21-7227,738516523859,0
2137,T21-7297,5056234743546,9
2138,129846,,0
2139,C57030,19428172121,0
2140,C56030,19428171988,0
2141,C55040,19428171643,0
2142,A2341,194252038703,4
2156,A2406,194252039380,3
2158,A2275,190199505988,3
2144,A1670,190198420381,0
2145,A2172,194252029947,0
2147,A2218,190199384958,0
2148,A2221,713699869147,0
2149,A2197,190199188914,0
2150,7G5-00001,885370890464,0
2152,A2172,194252033340,1
2153,A2172,194252033340,0
2154,A2403,194252031988,34
2155,A2341,194252037683,4
2157,A2341,194252039380,7
2159,129462,,0
2160,SM-A217F/DS,8806090483905,0
2161,SM-A217F/DS,8806090483905,0
2162,A2341,194252038703,0
2163,A2341,194252040409,6
2164,A2341,194252040409,0
2165,A2221,190199225671,1
2166,SM-G988B,887276397955,0
2168,For iPhone's,,0
2170,A2429,190199810396,1
2171,A2429,190199810396,1
2172,A1980,190198870292,1
2989,A1567,888462058520,0
2175,A1980,190198871008,0
2176,A1980,190198871008,3
2177,A1980,190198871008,3
2178,A1876,190198817129,0
2179,A2230,190198878175,5
2180,A2230,190199595996,2
2181,A1876,190198817129,1
2182,A2230,190198878175,0
2183,A1876,190198817792,1
2184,A1876,190198817129,2
2185,A1876,190198817129,0
2186,A2014,885909457588,1
2187,A2014,885909457588,2
2188,A2014,885909457588,0
2189,A2230,190199438330,5
2190,A2230,190199438330,0
2191,A2230,190199438330,1
2192,A2013,190199437838,2
2193,A2013,190199437838,0
2195,SM-F916B,887276446868,0
2208,M2007J3SC,641000117901,0
2196,A2013,888462763547,1
2197,A2014,190198828972,1
2198,AGS2-L09,6901443257348,0
2199,SM-N950F,,0
2814,A1625,190198667366,0
2201,SM-G965,,0
2202,MAR-L21BX,6901443359981,0
2204,POT-LX1A,6901443388592,0
2244,A2156,190199282704,0
2205,M2003J6A1G,6941059645856,0
2206,TGP-00001,889842625097,0
2207,TA-1193,6438409035035,0
2209,SM-G975F/DS,887276329161,0
2217,XT2005-3,885126606356,0
2212,MRD-LX1,6901443279258,0
2213,A2291 ,190199866331,0
2214,SM-A102U1,887276372693,0
2215,Gizmo Watch,714951035478,2
2216,A2352,190199763036,0
2218,MOTXT19804,723755132719,0
2219,XT1920,723755126992,0
2220,A2356,190199767713,0
2221,A2351 ,190199762664,0
2222,MOTXT19804,723755132719,0
2230,A2292,190199883956,4
2223,SM-A102U1,,0
2224,SM-A505F,8801643757014,0
2225,A1550,888462376853,0
2307,A2094,190199282704,0
2227,A2352,190199763036,5
2228,A2356,190199767713,0
2229,A2351 ,190199762664,1
2231,A2292,190199883956,2
2232,A2293,190199866508,0
2233,A2376,190199873599,7
2234,A2293,190199866508,0
2235,A2294,190199873599,2
2236,A2353,190199768857,0
2237,A2353,190199768857,0
2238,A2293,190199832466,0
2239,A2293,190199832466,0
2240,A2294,190199833166,0
2241,A2294,190199833166,2
2242,IN2023,6921815610083,0
2243,IN2013,6921815609902,0
2246,A2156,190199283091,0
2247,A2008,190198858443,0
2248,SM-R845,8806090566165,1
2249,T790Y,889063510554,0
2298,Google Play Gift $20,76750321429,0
2250,AC2003,6921815611790,0
2251,HD1903,6921815608943,0
2289,SM-G986B/DS,8806090306891,0
2256,AC2003,6921815611790,0
2252,M1803E1A,6941059610069,0
2253,M2001J2I,6941059647614,0
2258,POT-LX1A,6901443388592,0
2255,M2003J15SG,6941059647317,0
2257,TA-1205,6438409043818,0
2259,IN2013,6921815609865,0
2260,AGS2-L09,6901443257348,0
2291,A1455,885909852918,0
2261,M1810E5GG,6941059624196,0
2309,A1625,190198667366,0
2262,iTune Gift Card $20,,0
2462,A2069,888462531801,3
2263,IN2013,6921815609834,0
2264,A1990,190198906045,0
2265,YAL-L61,6901443329878,0
2266,M1810E5GG,6941059624196,0
2267,MRD-LX1,6901443281824,0
2285,HRY-LX1MEB,6901443272532,0
2268,HD1913,6921815608578,0
2269,IN2023,6921815610083,0
2270,VOG-L29,6901443285457,0
2271,POT-LX1A,6901443388592,0
2272,MAR-L21BX,6901443293919,0
2274,MZB8627EN,6941059635086,0
2275,TA-1168,6438409038609,0
2276,TA-1168,6438409038609,0
2277,5033G,4894461845357,0
2281,SM-G981B,8806090325397,0
2278,XT2000-2,840023201882,0
2279,YAL-L61,6901443329878,0
2280,YAL-L61,,0
2283,TA-1206,6438409041586,0
2284,TA-1206,6438409041586,0
2288,M1803E1A,6941059610069,0
2296,A2013,888462763547,1
2290,MK6J2X/A,888462368711,0
2292,MGH72X/A,888462036474,0
2293,A1454,885909815982,0
2297,EE-PW700BWEGWW,8806088305233,0
2295,SM-T385,9316423046060,0
2299,SM-G981U,887276398105,0
2300,SM-G988U,8806090304750,0
2301,SM-G988U,8806090304750,0
2302,SM-N986U1,616960388517,0
2327,TA-1181,6438409037855,0
2303,A2124,190199070035,0
2304,A2160,,0
2305,A2291 ,190199866331,1
2353,iTune Gift Card $30,190199316638,0
2535,T21-7816,5056234728741,218
2308,A2289,190199522558,0
2312,SM-R835F,887276365176,0
2310,SM-G781B,8806090743252,0
2311,A2403,194252029602,0
2314,SM-R805U,8801643386672,0
2313,SM-R835F,887276359809,0
2315,A2218,190199380554,1
2316,G020,,3
2317,SM-A908B,8806090122545,0
2318,SM-A908B,8806090122545,0
2319,G020,842776114648,0
2320,SM-A908B,8806090122545,0
2321,A2275,190199505261,7
2328,A2399,194252011560,0
2322,A2275,190199505261,2
2323,A1893,190198649065,2
2324,SM-G986U,887276395968,0
2325,CPH1979,6944284645080,0
2333,A2228,190199656925,0
2332,MAR-LX1A,6901443295715,0
2355,G025J,810029930239,0
2342,SM-A217F,8806090467271,0
2356,CPH2065,6944284667228,0
2347,SM-G986B,887276395968,0
2329,A2399,194252011560,9
2330,A2399,194252011560,0
2331,A2399,194252011560,2
5010,CPH2089,6944284667532,0
2334,A2176,194252014905,5
2335,A2176,194252014905,0
2336,A2176,194252014905,1
2337,A2176,194252014905,0
2338,A2172,194252033340,0
2339,SM-G988U,887276396705,0
2340,SM-N981U,,0
2341,SM-N981U,8806090589324,0
2344,SM-N981B,8806090597381,0
2346,PDEM30,782937450690,0
2354,G025J,810029930239,0
2348,A1757,,0
2349,SM-A700YD,8806086698832,0
2350,A2198,190199247680,3
2351,A2093,190199264595,5
2352,A2008,190198862761,0
2357,A2218,190199384958,0
2358,A2160,190199384958,0
2359,SM-F700,887276399621,0
2360,MV6Y2LL/A,190199096967,0
2361,MWNV2LL/A,190198115072,0
2387,iTune Gift Card $50,190199316645,0
2362,A2133,,2
2364,A1671,190198474902,2
2366,A2399,194252014905,0
2365,RMX2001,6941399008786,0
2367,A2176,194252011560,0
2386,A1671,190198300362,1
2368,SM-N970U,8806090120077,0
2369,789564-0010,17817770613,0
2370,A1864,190199293250,0
2371,SM-G988B,8806090305108,0
2372,SM-G988B,8806090305108,0
2373,PDEM30,6944284658684,0
2374,PDEM30,782937450690,0
2390,SM-A515F/DSN,8806090384028,0
2388,SM-G780F/DS,8806090743252,2
2402,EF-RG988C,8806090227486,160
2376,MW742LL/A,,1
2377,A1709,190198471406,0
2378,A1475,885909798551,0
2380,MW6W2LL/A,190199247680,1
2385,A1954,190198648723,2
2381,3A870LL/A,888462835268,0
2382,A2152,190199077522,5
2383,A2229,888462531801,3
2384,A2316,190199777415,0
2394,EF-VG988L,8806090266065,0
2420,SM-G781B,8806090743252,0
2407,EF-ZG980C,8806090267062,0
2389,A1670,190198466099,0
2391,SM-A515F/N,8806090384028,0
2403,SM-R810,887276279565,0
2392,CPH1921,6944284641549,0
4509,A2116,190198759443,0
2395,EF-VG985L,8806090266119,0
2396,EF-VG980L,8806090302558,163
2397,EF-RG980C,8806090264139,147
2398,EF-RG985C,8806090264122,266
2399,A2411,194252023570,0
2401,SM-N980F,8806090589379,0
2405,A2013,190198871091,1
2406,SM-R835U,887276359809,0
2408,EF-NG980P,8806090273902,0
2409,EF-KG985C,8806090273643,77
2416,T21-7660,5056234740170,0
2410,EF-NG988P,8806090273834,0
2411,EF-NG985P,8806090273872,0
2412,SM-R855U,887276420158,0
2413,SM-N981B,8806090592218,0
2414,SM-R855U,887276430706,1
2415,MagSafe Charger,,0
3584,A2218,190199384958,0
2417,T21-7657,5056234740118,0
2418,T21-8077,5056234740569,0
2419,T21-7681,5056234739600,28
2421,T21-5761,5055517382113,4
2422,MP1J2X/A,,0
2423,SM-G991B,8806090897252,0
2424,SM-G985F,8806090301247,0
2425,CPH1921,6944284641525,0
2426,100-99000000-40,5707055043994,0
2427,XT2083-3,840023205057,0
2429,SM-N975F,8801643991012,0
2428,BLA-L29,886598052573,0
2430,SM-N975F,8806090123917,0
2431,A2014,190198828972,6
2432,SM-G986B,887276395968,0
2433,SM-G986U1,887276395968,0
2435,A1687,,0
2436,SM-G980F,8806090324727,0
2437,A2403,,0
2472,EJ-PN980B,8806090639548,0
2438,759944-0050,17817789127,0
2440,A2014,190198827395,1
2441,A1538,888462367820,0
2442,A2229,190199656321,0
2471,EJ-PT860B,8806090487132,0
2444,SM-P610,8806090437113,15
2449,A2342,194252021873,1
2445,A1554,888462149143,0
2446,CPH1945,6944284648777,0
2447,A2160,190199389779,0
2476,MD818ZM/A,190199534841,76
2486,SM-N976B,8806090123856,0
2459,SM-F707B,887276447575,0
2487,iPhone 11,,0
2516,SM-G991B,8806090900006,3
2448,2FV54UC#ABA,190781487388,0
2451,A2092,190199266285,0
2504,MV7N2ZA/A,190199098558,0
2452,SM-G991U,887276503738,0
2453,2FV54UC#ABA,190781487388,0
2454,2FV54UC#ABA,190781487388,0
2455,SM-G981U,887276398105,0
2467,CPH1879,6944284632752,0
2456,SM-T307U,887276390307,0
2457,A2342,194252021873,2
2465,BG810S,17229164765,0
2458,A2342,194252036914,2
2493,A1864,190199293250,0
2460,A2200,190199250307,0
2461,A2069,888462531801,1
2463,A2428,190199809321,0
2464,Backbeat Fit 305,17229160620,0
2466,CPH1877,6944284633162,0
2502,SM-G998B,8806092112902,0
2468,A2092,190199266285,1
2469,A1977,190198842336,0
2470,A1858,190198508218,7
2473,EF-KG980C,8806090304590,101
2474,EF-KG988C,8806090304484,0
2475,EF-XG985F,8806090273582,0
2477,CPH1879,6944284632752,0
2478,CPH1877,6944284633162,0
2479,A2152,190199079267,1
2524,ELE-L29,6901443285358,0
2481,SM-R800,8801643386627,0
2482,A6010,6921815606093,0
2483,SM-G975F,8801643669355,0
2484,LM-G810EA,8806087039702,0
2485,GTT9Q,193575011981,0
2488,iPhone 11,,0
2489,iPhone 11,,6
2490,SM-T505,8806090587450,0
2491,R9,9351424000260,0
2492,5720BB,841351157209,0
2591,VOG-L09,6901443285419,0
2562,EF-RN975CBEGUS,887276361833,0
2494,A1701,190198871008,0
2495,A1934,190198879561,5
2496,A1538,888462369213,0
2497,SM-G985F,8806090301247,0
2499,SM-N981B,8806090589324,0
2500,LM-V500EM,8806087037258,0
2501,77-65046,840104219553,0
2510,SM-G970F/DS,683332195813,0
2503,CY2705TEKVI,848116021430,0
2505,MV7N2ZA/A,190199098558,0
2506,MV7N2ZA/A,190199098558,0
2508,794297-0100,17817796163,0
2509,SM-N770F/DS,8806090316869,0
2523,LM-G810EA,652810832151,0
2511,SM-G970F/DS,683332195813,0
2512,SM-P615,8806090436857,0
2547,227-0231-0111,817569025845,181
2514,SM-P610,887276410579,1
2515,A1895,190198471406,3
2517,GTT9Q,193575011752,0
2518,A2215,19019939249,0
2519,SM-N986B,8806090593178,0
2520,SM-G965F/DS,8801643269548,0
2521,A2172,194252029947,1
2522,A2341,194252037683,0
2530,288-0230-0111,817569026699,402
2526,SM-G975F,8801643669355,1
2527,VOG-L09,6901443348534,0
2566,224-0231-0111,817569025890,0
2528,SM-T365Y,8806086478243,0
2561,EF-ZN975CBEGUS,887276360409,1
2529,SM-T395,887276247113,0
2531,T21-7734,5056234726068,0
2532,T21-7585,738516522548,0
2533,124606-5085,848709069887,249
2534,T21-6892,644226542205,231
2536,T21-7813,812491033104,267
2537,MBIP2020,680813015301,0
2538,292-3001-0001,810015291603,0
2539,124607-1050,848709069894,0
2540,SM-R175NZKAASA,8806090198656,0
2541,SM-R175NZKAASA,8806090198656,0
2542,MMG7P-N9LT,811433034483,359
2543,CM039140,846127184946,261
2544,T21-6949,5056234717134,204
2558,132017-7769,848709078643,126
2546,T21-7653,738516523545,0
2548,CM039136,681131089142,0
2549,T21-6898,5056234716144,144
2550,A2275,190199595989,0
2551,A2275,190199596771,1
2552,SM-T307U,887276390307,0
2553,SM-R820NZKAXSG,8806090071966,0
2554,MVQD2ZM/A,190199131439,0
2555,204739,738516496382,135
2556,CM038580,846127183468,121
2557,CM038822,846127184076,127
2559,MWVX2ZM/A,190199269149,0
2560,CM038546,846127183468,0
2563,EF-RN970CBEGUS,887276358727,58
2564,EF-ZN970CBEGUS,8806090286940,0
2565,T21-6150,738516512525,0
2567,EF-AA205CBEGWW,887276341910,33
2568,CM043834,846127198196,32
2569,T21-7254,738516524252,0
2571,286-0230-0111,849944053747,0
2572,292-0231-0111,810015294239,0
2589,SM-T865,8806090088452,0
2573,133535-1050,848709080615,0
2574,T21-5329,5055517362535,0
2575,EF-RG975CBEGUS,887276324005,0
2576,T21-8505,5055517383530,0
2577,EF-ZN975CBEGUS,887276320649,0
2578,CM039954,846127188272,52
2579,T21-7223,5056234728864,0
2580,LGR1931,680813018555,33
2581,IC9PICBLK,848467089660,0
2582,T21-6912,5056234716441,0
2583,T21-7263,738516524252,0
2584,T21-7283,5056234736067,0
2585,36575,840056101081,0
2586,T21-7396,738516524665,119
2587,T21-8436,5056234760550,13
2590,A2316,190199777415,0
2592,PP044572,846127199957,0
2593,73251-B920,848709024589,7
2597,CM039394,846127185943,0
2594,CCCXT-01-R3,94664034747,0
2595,CM038832,846127184120,0
2605,Lenovo YB-J912F,192563750901,0
2596,CM043832,846127198189,23
2598,702005424,840056121089,0
2599,SAMR2761,680813018128,14
2600,138474-D143,848709090652,0
2601,129908-8531,848709075277,0
2602,2611100004,848709090676,0
2603,VC-SAMR2741,680813011143,20
2604,EF-ZN980CBEGUS,887276435558,0
2606,Dell 7000,884116168935,0
2607,T21-6270,5056234702994,0
2727,CPH1919,6944284641457,0
2609,A2342,194252020517,3
